PYD,TD,CMP%,Y/A,RUSH,Real Rate,Decimal Predicted Rate,Predicted Rate,Integer Comparison,Tolerance Comparison
2083.946658502498,38.38170533064121,79.59450215944415,8.291470586526133,302.67965794003896,3,4.375454545454546,4.0,Incorrect,Incorrect
4934.343615013361,17.405923171636914,77.2571317299319,8.744089710665191,659.98012761181,1,1.5820000000000005,1.0,Correct,Correct
3275.4786589880964,47.07469696279498,69.10272750880868,7.602954621330591,720.3873120181796,2,2.539999999999998,2.0,Correct,Correct
3392.0172860596936,26.507035642484553,60.05837335694798,8.7951623903132,265.4739648995846,2,2.4199999999999973,2.0,Correct,Correct
3373.945315877253,36.11453602067465,51.71692307500866,8.827561989831825,793.4288733518704,2,2.259999999999998,2.0,Correct,Correct
3380.9869851747526,40.2029319713645,54.04176482164993,8.80059754732557,618.9844890414076,2,2.243999999999998,2.0,Correct,Correct
4659.381617138927,35.141596308773565,64.63856502686194,7.175620665872784,775.1988216604054,1,1.4380000000000004,1.0,Correct,Correct
3109.4016862432327,31.490119771772285,67.44562333934881,6.898848462578043,85.45397040379497,3,4.270000000000005,4.0,Incorrect,Incorrect
1489.298571784847,23.665010547569246,58.34378484104631,8.155725604275176,937.9246977224901,3,4.402,4.0,Incorrect,Incorrect
3754.136085627985,12.69299459956278,63.28053988637202,6.19859362574894,15.601786141033026,1,1.9459999999999982,1.0,Correct,Correct
2951.9039463635086,40.33397152497497,54.373086469406914,6.809355803532327,317.2016340651651,4,4.502000000000003,4.0,Correct,Correct
3105.3713358463706,26.27271758598529,67.45216335623148,6.911598037317742,162.79803878835858,4,4.0080000000000044,4.0,Correct,Correct
1367.0278380528748,47.048051337753456,70.63881796135196,6.999161461735261,746.9557094134691,3,4.424,4.0,Incorrect,Incorrect
2024.2202619981676,44.937718158887,78.3431274847702,8.44676967349098,123.75014324707757,4,4.360000000000001,4.0,Correct,Correct
3257.88815762193,29.17702142211325,52.74524370287012,5.657083690582664,64.42616576295403,2,2.9640000000000004,2.0,Correct,Correct
3466.840315753315,27.51507140156535,58.44327134902237,6.596090045202691,123.89788260526242,2,2.4199999999999973,2.0,Correct,Correct
4906.802600392052,37.046185988664206,58.30042356844059,6.764403562897055,97.13959244222603,1,1.7779999999999996,1.0,Correct,Correct
1102.3321672617656,31.901930759909458,73.92462784325032,8.017713056299385,551.5631558917488,4,4.408,4.0,Correct,Correct
3504.56068105752,37.24825014196669,66.70573035951907,6.545672503127229,599.0543124733196,2,2.039999999999998,2.0,Correct,Correct
1450.628971103785,26.936515711845733,77.89064720093741,8.45726697849412,766.7776071585831,4,4.384,4.0,Correct,Correct
1455.8526795518746,10.897282191619272,53.1015615544056,6.159298757895934,344.7582651248495,4,4.516000000000001,4.0,Correct,Correct
3342.7299276211866,44.70846624498495,57.067120561042614,9.671915563953654,52.00212917105169,2,2.3999999999999972,2.0,Correct,Correct
2056.1321398022355,24.503954613077198,58.34214499305317,5.497481376680448,791.8939234135164,3,4.328,4.0,Incorrect,Incorrect
2290.3388790454333,37.85497940288617,54.09349978230214,7.714025752357895,784.2815869772287,4,4.2940000000000005,4.0,Correct,Correct
2212.0400271697445,45.295390013741326,73.19808335463452,7.417327147469004,443.21574449962293,3,4.296000000000001,4.0,Incorrect,Incorrect
4767.155146746878,10.47305674273868,58.589992264569545,8.615243041457324,140.38399349234933,1,1.9779999999999998,1.0,Correct,Correct
1269.8549573672215,17.87943638945594,72.13928454844682,8.185587404606299,175.38460244571158,4,4.473454545454546,4.0,Correct,Correct
2161.9059248540207,49.52042376765447,56.86907024606212,7.691820249414702,303.3768056057361,3,4.399636363636365,4.0,Incorrect,Incorrect
3486.6264597440304,13.498642290675999,58.729008552834294,9.23387382176844,915.6803632937219,2,2.1019999999999985,2.0,Correct,Correct
4298.29796258197,22.496877739823816,51.883111290846124,5.626809517408358,371.6196104477881,1,1.37,1.0,Correct,Correct
2421.540505622697,17.556592622773337,77.61516932129118,6.445212639880153,832.4514540522453,4,4.403818181818182,4.0,Correct,Correct
3685.1013090214096,39.35902918251267,52.90441545224977,6.966736461363368,787.460553153802,1,1.378,1.0,Correct,Correct
2611.6084151755385,27.691732048518674,63.418840039861294,5.706560499467071,884.7616860949765,3,4.364000000000001,4.0,Incorrect,Incorrect
1255.6597432479005,18.719660547317176,55.589582845238105,8.597400755616288,644.1306727414093,4,4.4576363636363645,4.0,Correct,Correct
2412.4465343643833,48.764123705566206,57.115689750402076,6.679574337678758,958.1388918296273,4,4.288,4.0,Correct,Correct
2693.842313315841,27.775108461532447,64.27709994381802,5.703180220366194,951.6241184278491,3,4.422000000000001,4.0,Incorrect,Incorrect
4438.3787292688685,47.98510126880154,74.12598990112514,8.404882103075641,948.9363905841676,1,1.436000000000001,1.0,Correct,Correct
2679.865702904261,25.847819187728142,57.98189971248742,5.919270062384703,154.78360269642857,3,4.424000000000001,4.0,Incorrect,Incorrect
1185.4247681259437,17.758118871714963,68.7092633906453,8.03628545345401,746.5719962804063,4,4.4434545454545455,4.0,Correct,Correct
3508.873611789672,28.05994682197592,50.47771594903218,6.663311249889873,160.86734270384707,2,2.335999999999997,2.0,Correct,Correct
3546.7562149673304,49.07376905563656,56.99584942769735,8.01178706867815,285.5468186460481,2,2.293999999999998,2.0,Correct,Correct
1641.4533504675637,20.16474135416725,51.64947645950766,5.137187277049563,897.1525424594344,4,4.432,4.0,Correct,Correct
3437.39215353869,11.668631353670664,70.02912790539682,9.967754208971769,473.1531981030864,2,2.1799999999999984,2.0,Correct,Correct
1957.3726786268937,48.859211312332846,68.74976135873277,8.231459277562248,471.47970291266756,3,4.314000000000001,4.0,Incorrect,Incorrect
3882.032779328558,19.60163855935347,62.219350348745074,6.641694645197589,738.1163889201196,1,1.4579999999999993,1.0,Correct,Correct
3462.2590027227934,16.44457998821678,75.90335776655664,6.786716751381897,289.2667608079535,2,2.473999999999998,2.0,Correct,Correct
1488.083893127211,12.038403336550337,60.57557951088479,8.240092666064516,229.2740361271898,4,4.20509090909091,4.0,Correct,Correct
3840.609265626672,49.36164409039105,78.29876794272876,5.879552415362859,183.76464226194804,1,1.7399999999999989,1.0,Correct,Correct
3232.714179644483,46.94836842335033,70.4043506232515,6.844102043528346,732.2142170883354,2,2.7899999999999996,2.0,Correct,Correct
4360.077987114115,12.79595387688451,79.0176903265669,8.876555770162005,117.94427232536117,1,1.9200000000000004,1.0,Correct,Correct
2270.8259789479876,12.645869255964946,52.56610603246272,8.979828250437583,451.7458770905198,3,4.062,4.0,Incorrect,Incorrect
2301.4694874349298,14.993608581630692,50.52504651190964,6.76138138629914,203.69373711995706,3,4.442,4.0,Incorrect,Incorrect
2462.154272586755,10.306591275922932,61.42620311594741,7.7667110920915166,628.972165835697,3,4.482,4.0,Incorrect,Incorrect
3421.41842316843,17.722076768357933,65.76496714135813,5.960844325355589,720.2573668096928,2,2.2359999999999984,2.0,Correct,Correct
2648.54918084112,43.99219399194606,72.53160661250871,6.722329916462391,604.2696972132301,4,4.3660000000000005,4.0,Correct,Correct
3516.3895254048844,12.651115982522057,57.05257456018504,6.107160655492301,957.5452668030152,2,2.1659999999999986,2.0,Correct,Correct
4693.105579984054,41.28369033944687,72.79024048000161,8.544653009693395,429.2753538208626,1,1.4220000000000004,1.0,Correct,Correct
1567.755911621381,16.14684830609061,66.90623713685997,7.642594395186642,589.8594788736467,3,4.339272727272728,4.0,Incorrect,Incorrect
1250.29354546759,37.879586611424855,66.79565243493289,7.356254820024812,532.7937060234137,3,4.420000000000001,4.0,Incorrect,Incorrect
4586.136487223331,19.987814005398405,60.81845222145848,9.817196598579152,938.9290416842259,1,1.4340000000000004,1.0,Correct,Correct
3850.2982880902023,33.71195878005567,64.21303805354324,8.47544785089395,28.839782800530386,1,1.8359999999999992,1.0,Correct,Correct
2332.9750086759786,46.90175236355118,57.0383457892715,6.111931583029723,565.2631073367435,4,4.298000000000001,4.0,Correct,Correct
1586.953549881445,38.69974140453557,51.692507933570155,8.989206124699296,161.24425164811515,4,4.0520000000000005,4.0,Correct,Correct
1380.1499066547667,27.92491549308124,53.45119121427939,7.07990078662371,934.9433310559218,4,4.422000000000001,4.0,Correct,Correct
1763.4354958304561,44.14827289929136,55.34781513152325,8.087398516388873,566.6961187946059,4,4.3260000000000005,4.0,Correct,Correct
4121.285834026152,45.56820789812164,50.845108196658494,9.03844761646173,872.3468194287644,1,1.266000000000001,1.0,Correct,Correct
4615.392319261344,44.47235582948479,78.38295324834765,5.822881292169731,318.99531075395504,1,1.5880000000000003,1.0,Correct,Correct
2330.366661808599,46.97665212921434,75.48409062669714,8.771493990708208,204.8510698328837,3,4.0520000000000005,4.0,Incorrect,Incorrect
4893.487140902524,39.406505268074454,72.61193576355541,9.022774364372282,291.8812154611879,1,1.4700000000000006,1.0,Correct,Correct
3363.2192071684676,11.480164759846128,77.24525543497967,7.351633198651613,538.6863679489877,2,2.4539999999999984,2.0,Correct,Correct
1813.4199700888767,25.079640521034225,62.295681379354015,8.950257830996387,605.7927753571346,3,3.9920000000000004,3.0,Correct,Correct
2587.4655764008985,23.731823736102143,73.20883968806021,8.393570216502983,392.43707261124143,3,4.308000000000001,4.0,Incorrect,Incorrect
3197.7666578500257,26.015323433012725,75.85267989151805,7.600031978532321,263.27653371613417,2,3.1080000000000014,3.0,Incorrect,Incorrect
4679.3508703164725,29.758836215759217,51.224879059181966,9.119926911656858,948.7977001447067,1,1.2960000000000005,1.0,Correct,Correct
2775.610494960104,46.63244657419238,57.067677068921846,9.665252399850822,744.6087078138258,3,4.284000000000001,4.0,Incorrect,Incorrect
2226.0266253849068,43.11777102252332,60.34082364234991,6.439402181618184,676.2190212261138,4,4.308000000000001,4.0,Correct,Correct
2908.917946771831,36.673220141836666,67.06974196118325,8.67120206408201,163.84329681321847,4,4.540000000000004,4.0,Correct,Correct
2220.687748768115,45.53939941132712,75.08596717732526,7.097625581497521,914.3297347919844,3,4.308000000000001,4.0,Incorrect,Incorrect
2111.490622284819,29.755631777344387,74.84771359720848,6.217689066144933,439.57666579754033,4,4.314,4.0,Correct,Correct
1809.544918607259,37.020114145142635,65.11460215557605,7.900586149904514,340.89429522353623,3,4.300000000000001,4.0,Incorrect,Incorrect
2266.9712258507743,37.24069902640755,78.40152563946879,7.2266025729544126,617.3632010775888,3,4.304,4.0,Incorrect,Incorrect
3908.2268552332885,44.94933425750819,77.95489151666204,8.023079965018495,167.5333933254199,1,1.7839999999999996,1.0,Correct,Correct
3775.660361710741,29.43529527919639,71.92765499124991,5.183383361940895,212.02506846242792,1,1.7239999999999984,1.0,Correct,Correct
4443.441484665309,31.332744133829408,79.12181023402799,6.848141710328381,346.46699968211817,1,1.362,1.0,Correct,Correct
3437.340239303409,19.29153878228798,71.78081272485517,9.67544463108009,859.5742625726508,2,2.1619999999999986,2.0,Correct,Correct
3328.4251993734033,35.265453553664095,65.88805989779709,5.1784049237468865,594.8261337387581,2,2.4459999999999975,2.0,Correct,Correct
3231.353730341514,16.585452316215353,76.66753963893959,8.536104432127026,372.7833288027796,2,2.910000000000001,2.0,Correct,Correct
2310.8050101834674,17.652877386244676,78.55773827274328,7.920926761445832,135.19268762987446,3,4.421818181818183,4.0,Incorrect,Incorrect
1953.5473104910895,28.03783627060165,62.01991985293464,6.464765948102046,788.4302893043858,4,4.336,4.0,Correct,Correct
4844.125485926429,32.57536601461423,79.01896262411451,5.361311888746016,328.7419419020073,1,1.5420000000000003,1.0,Correct,Correct
3172.7845943328234,37.94428921175312,59.84867352117722,7.934127022534698,901.0672435421004,2,3.1440000000000015,3.0,Incorrect,Incorrect
4045.9690525001615,32.00149247756285,77.49467847535763,5.9218394250015125,462.84918906531664,1,1.332,1.0,Correct,Correct
3281.404685956327,44.18867377411799,56.82403369886299,8.397360180784686,268.6467966427112,2,2.7699999999999996,2.0,Correct,Correct
1718.082261901366,11.574072159871024,55.985439914868195,9.131751100975318,922.0739166102397,4,4.072,4.0,Correct,Correct
4681.128016899893,21.443062851530797,55.92506390028206,8.787975343625856,388.7201882400953,1,1.4820000000000002,1.0,Correct,Correct
2617.304199183822,31.706610605535523,71.93841388009645,5.526220287677451,897.2284142953722,4,4.362000000000001,4.0,Correct,Correct
3096.438429611634,48.425523023421775,51.079207260654684,8.42228150620909,485.31953616472,4,4.036000000000004,4.0,Correct,Correct
2596.411561716226,10.856497137663657,62.90522674995158,6.3272019862051465,694.6529239848845,4,4.458000000000001,4.0,Correct,Correct
1759.7108971509888,49.496908356409406,57.99231230834145,9.189291462201986,546.5713200962406,3,4.000000000000001,4.0,Incorrect,Incorrect
2038.9937535639906,27.867665326942074,57.03027447599682,8.313822431779506,247.27617965937927,3,4.210000000000001,4.0,Incorrect,Incorrect
3278.948776599458,36.83322491255134,64.88069587097996,8.538379692039094,731.2036420394736,2,2.543999999999998,2.0,Correct,Correct
4212.938064093998,25.422650738390697,51.32600860075211,9.179321321827835,232.6494076333895,1,1.4780000000000002,1.0,Correct,Correct
1807.3438721333414,38.38727153389417,64.72194675392745,7.126140633574332,740.3196375587693,4,4.3340000000000005,4.0,Correct,Correct
2952.660193306725,19.633707587523563,67.49281432025299,7.0193104805123925,650.9269051540289,4,4.692000000000002,4.0,Correct,Correct
2496.9322878235157,18.738443858576932,65.97716195962083,9.885656985471142,108.43674107233531,4,4.204000000000001,4.0,Correct,Correct
2369.466573299724,30.286831440808005,53.039157133404416,5.287880157003316,870.6753936492008,4,4.284000000000001,4.0,Correct,Correct
2420.377385772748,43.30718645706248,69.35502357304551,7.407041018622551,330.08509086753276,4,4.374000000000001,4.0,Correct,Correct
3914.4134743444874,24.692597443377586,57.08687224737003,8.736044911966223,261.7135606803076,1,1.6039999999999994,1.0,Correct,Correct
2856.0308201608236,12.12451920571137,72.99572857583118,6.786940927333228,671.898885362357,4,4.762000000000002,4.0,Correct,Correct
2584.2455788575057,18.00260022625399,66.90576452268331,7.488424455191917,112.61295246685731,4,4.537818181818182,4.0,Correct,Correct
3556.8071462224884,28.700912082196304,70.77142356058845,5.596398675360491,952.9526669566978,2,2.019999999999998,2.0,Correct,Correct
3460.8467794209073,40.4072856756383,69.44484323073988,8.715007064821638,757.9168858381936,2,2.141999999999998,2.0,Correct,Correct
3814.064741355918,47.460201656028595,64.75087378694468,7.011951536943787,170.6188343435132,1,1.783999999999999,1.0,Correct,Correct
3208.7525006932315,33.368130720414726,74.66350432568723,6.550432967854374,526.8073305190577,2,2.844,2.0,Correct,Correct
2887.8995343428446,34.20267231226184,72.61985430886827,9.15592375624545,547.1756530123776,3,4.282000000000002,4.0,Incorrect,Incorrect
2096.2585883152515,13.869290977798926,65.55676833713576,7.48880646227155,923.8121829951033,4,4.412000000000001,4.0,Correct,Correct
2545.356161866017,24.11341994103207,58.90922389830408,9.14260470410394,832.1258025879929,3,4.0120000000000005,4.0,Incorrect,Incorrect
4644.957673391062,40.2769403371389,55.29595197715143,7.991423143555174,310.63925407507094,1,1.5860000000000005,1.0,Correct,Correct
2293.5045494889646,27.382960101012273,66.98364202167238,7.566953133968102,211.77645790466363,4,4.315636363636364,4.0,Correct,Correct
1486.932540219277,45.99777802786906,60.47606819870021,6.97193576174344,634.3694126270988,4,4.424,4.0,Correct,Correct
4925.982718858171,49.35187874772351,53.3820195235845,8.937716289884051,786.1021606833311,1,1.420000000000001,1.0,Correct,Correct
1515.7357735061696,49.30991213403061,73.50753492481724,8.036640189878455,707.7809986140427,4,4.332000000000001,4.0,Correct,Correct
3468.109217077743,11.180159846982257,68.29011486093306,6.689283509956344,308.8877580846973,2,2.473999999999998,2.0,Correct,Correct
4321.098358659501,29.249235159436843,68.47558441328692,7.506994333764883,456.22205592683696,1,1.3780000000000001,1.0,Correct,Correct
4710.868857733029,20.21287256000826,55.68152312464224,5.771488733685224,962.6260397911927,1,1.5179999999999998,1.0,Correct,Correct
3578.923799313865,23.05200215146438,79.57204184024282,7.0507910223105466,335.0562353819499,2,2.1519999999999984,2.0,Correct,Correct
1212.876337062944,49.11152673655927,50.880507575671906,8.938896275327961,33.42807527150511,3,4.376,4.0,Incorrect,Incorrect
2501.8062068865743,29.444014167883577,66.16081559309936,5.629358948901192,521.2911980992135,4,4.3580000000000005,4.0,Correct,Correct
3417.482533132018,11.661562980780138,56.31548740525664,7.187708353363886,128.15532897969732,2,2.643999999999999,2.0,Correct,Correct
4078.364447525799,21.400686373562017,73.34639072934587,7.77303772013709,437.4987168059265,1,1.4780000000000002,1.0,Correct,Correct
3773.7239202076785,42.29056549511534,67.05556250613851,7.826744516977541,225.11417040028226,1,1.7639999999999996,1.0,Correct,Correct
2960.0721067867903,19.49600558142859,79.49438786594314,8.295815625867137,393.4264942079229,3,4.620000000000003,4.0,Incorrect,Incorrect
2757.27451409879,23.24663706609663,70.91057189342835,9.942860440633957,580.7892164404354,4,4.2860000000000005,4.0,Correct,Correct
2883.370120505204,42.17504897274697,76.75429749404782,5.984228559211357,7.479054947875295,4,4.728000000000004,4.0,Correct,Correct
3942.9945634079913,31.332953557615493,66.7951120289961,5.097943158045572,49.26902310989947,1,1.7779999999999985,1.0,Correct,Correct
2368.358820392626,33.45314000559381,72.30809406351267,8.099662951710485,911.1761433582433,4,4.272,4.0,Correct,Correct
3572.121939433439,18.321556569493904,77.75585925228127,6.099392770561708,335.48324842182194,2,2.2359999999999984,2.0,Correct,Correct
2031.1153829687955,45.53699440522115,50.66317597866384,8.389559356831406,409.4973173892439,3,4.290000000000001,4.0,Incorrect,Incorrect
3054.666758308209,16.34884911971867,63.02604866036953,9.473653327419896,613.6552469796482,3,3.3936363636363662,3.0,Correct,Correct
3970.5257706725633,39.9600944046515,75.50668401355634,6.9655018579296835,454.26355959219035,1,1.3739999999999997,1.0,Correct,Correct
4903.123536622269,33.54294168157503,63.515524657245635,9.134021617114806,137.72284315115542,1,1.7100000000000002,1.0,Correct,Correct
4268.488109877118,36.84217802828368,53.70627909705581,6.417673075465279,200.26538958679194,1,1.6839999999999997,1.0,Correct,Correct
1138.418855792439,19.090826147851597,71.3751919682687,9.45045448836429,415.83744941819265,4,4.137818181818182,4.0,Correct,Correct
3485.7012072714933,26.634134846682308,78.47882541179345,7.0608401937096215,747.9254144776882,2,2.081999999999998,2.0,Correct,Correct
1443.9394655168842,37.89227823835121,67.73460090866442,6.979291921249155,829.8099754085854,4,4.420000000000001,4.0,Correct,Correct
2447.6587250431644,45.193684105628364,76.60184578297665,5.066706679632045,158.61494007237417,4,4.396000000000001,4.0,Correct,Correct
2958.14695462001,30.33471222602431,63.18428466808905,7.251215036850411,822.5902864996184,3,4.494000000000002,4.0,Incorrect,Incorrect
4762.895346298725,13.295083612872453,62.6977710911206,9.836614026995516,692.8979922689032,1,1.5000000000000002,1.0,Correct,Correct
4564.488124491169,36.78492398779343,50.40525761676404,5.014151000087203,15.035254859359846,1,1.7579999999999996,1.0,Correct,Correct
